id,animals,climateactions,consequences,setting,type
id_1277912301442674692_2020-06-30,No,Politics,Floods,No setting,Event invitations
id_1277928100710567936_2020-06-30,No,Politics,Floods,No setting,Event invitations
id_1277932831054934016_2020-06-30,Pets,Politics,Floods,No setting,Event invitations
id_1277935567075004416_2020-06-30,No,No,Floods,No setting,Event invitations
id_1277946339926724608_2020-06-30,No,Politics,Floods,No setting,Event invitations
id_1277948021473513479_2020-06-30,No,Politics,Floods,No setting,Event invitations
id_1277954090430074882_2020-06-30,No,No,No,No setting|Agricultural|Other setting,Event invitations
id_1277969145552756736_2020-06-30,No,Politics,Floods,No setting,Event invitations
id_1277978217534513156_2020-06-30,Pets,No,No,Agricultural,Single photo
id_1277979020424966156_2020-06-30,Pets,No,No,No setting,Event invitations
id_1277991088658276352_2020-06-30,No,No,Floods,No setting,Event invitations
id_1278002278327189504_2020-06-30,No,Politics,Floods,No setting,Event invitations
id_1278013706845200390_2020-06-30,No,No,Floods,No setting,Event invitations
id_1278017240181293056_2020-06-30,No,No,Floods,No setting,Event invitations
id_1278032711941324803_2020-06-30,No,No,Floods,No setting,Single photo
id_1278035680992661504_2020-06-30,Pets,No,Floods,No setting,Infographic
id_1278042534367752192_2020-06-30,Pets,No,No,No setting,Event invitations
id_1278072399947337728_2020-06-30,No,Politics,Floods|Wildfires|Other consequence,No setting,Event invitations
id_1278084531963101185_2020-06-30,Pets,No,Floods,No setting,Event invitations
id_1278087627283894272_2020-06-30,No,Politics,Floods,No setting,Event invitations
id_1278089333061410820_2020-06-30,Pets,Politics,Floods,No setting,Event invitations
id_1278123585509482497_2020-07-01,No,No,Floods,No setting,Event invitations
id_1278165142748815360_2020-07-01,No,Politics,Floods,No setting,Event invitations
id_1278167710145413121_2020-07-01,Pets,No,No,No setting,Event invitations
id_1278169190017400832_2020-07-01,No,No,No,No setting,Event invitations
id_1278190595282857984_2020-07-01,No,No,No,No setting,Event invitations
id_1278195480871092229_2020-07-01,No,No,Floods,No setting,Event invitations
id_1278207408750374914_2020-07-01,No,No,Floods,No setting,Event invitations
id_1278214340059987969_2020-07-01,No,No,No,No setting,Event invitations
id_1278218080657833986_2020-07-01,No,No,No,No setting,Event invitations
id_1278228300024987648_2020-07-01,Pets,No,No,No setting,Event invitations
id_1278265014273675264_2020-07-01,No,Politics,Floods,No setting,Event invitations
id_1278277647303241728_2020-07-01,Pets,Politics,Floods,No setting,Event invitations
id_1278291732627587073_2020-07-01,No,Politics,Floods,No setting,Single photo
id_1278297352986648576_2020-07-01,Polar Bears,No,Floods,No setting,Event invitations
id_1278300408461570049_2020-07-01,Pets,Politics,Floods,Agricultural,Event invitations
id_1278301350280015873_2020-07-01,Pets,Politics,Floods,No setting,Event invitations
id_1278301504764612609_2020-07-01,Polar Bears,Politics,Floods,No setting,Event invitations
id_1278302619971342341_2020-07-01,Pets,Politics,Floods,No setting,Event invitations
id_1278311942256558081_2020-07-01,No,Politics,Floods,No setting,Event invitations
id_1278313013079093254_2020-07-01,Pets,Politics,Floods,No setting,Event invitations
id_1278323192990400513_2020-07-01,Pets,Politics,Floods,No setting,Event invitations
id_1278331541672718336_2020-07-01,Pets,No,Floods,No setting,Event invitations
id_1278337848245133312_2020-07-01,No,No,No,No setting,Event invitations
id_1278342777118605313_2020-07-01,No,Politics,Floods|Wildfires|Other consequence,No setting,Event invitations
id_1278346396647727104_2020-07-01,Pets,Politics,Floods,No setting,Event invitations
id_1278348588792205313_2020-07-01,No,Politics,Floods,No setting,Event invitations
id_1278353497100922880_2020-07-01,Polar Bears,Politics,Floods,No setting,Infographic
id_1278360258407272448_2020-07-01,Pets,Politics,Floods,No setting,Event invitations
id_1278360740622069760_2020-07-01,Pets,No,Floods,No setting,Event invitations
id_1278400557187817478_2020-07-01,Pets,Politics,No,No setting,Event invitations
id_1278408961100673024_2020-07-01,Pets,Politics,Floods,No setting,Event invitations
id_1278417302699085828_2020-07-01,No,No,No,No setting,Event invitations
id_1278446997213720576_2020-07-01,No,No,Floods,No setting,Event invitations
id_1278458549086158850_2020-07-01,No,No,Floods,No setting|Agricultural|Other setting,Single photo
id_1278459090591789057_2020-07-01,Pets,Politics,Floods,No setting,Event invitations
id_1278464007821721603_2020-07-01,Pets,Politics,Floods,No setting,Event invitations
id_1278470842486108162_2020-07-01,Pets,No,Floods,No setting,Event invitations
id_1278471866622062592_2020-07-01,No,No,Floods,No setting,Event invitations
id_1278492553462132740_2020-07-02,Pets,No,No,No setting,Meme
id_1278506384355721217_2020-07-02,No,Politics,Floods,No setting,Event invitations
id_1278526338404679681_2020-07-02,No,No,Floods,No setting,Event invitations
id_1278550064747577344_2020-07-02,No,No,No,No setting|Agricultural|Other setting,Data visualization
id_1278552915460763648_2020-07-02,Pets,Politics,Floods,No setting,Event invitations
id_1278556289069576192_2020-07-02,Pets,Politics,Floods,No setting,Event invitations
id_1278564430490603522_2020-07-02,Pets,Politics,Floods,No setting,Event invitations
id_1278569117163765760_2020-07-02,Pets,Politics,Floods,No setting,Event invitations
id_1278658648730976257_2020-07-02,No,Politics,Floods,No setting,Event invitations
id_1278660527145848833_2020-07-02,No,Politics,Floods,No setting,Event invitations
id_1278676622288105473_2020-07-02,No,Politics,Floods,No setting,Event invitations
id_1278677220236517377_2020-07-02,No,No,No,No setting,Event invitations
id_1278678290430115840_2020-07-02,Pets,Politics,Floods,No setting,Infographic
id_1278680675399409664_2020-07-02,No,Politics,Floods,No setting,Event invitations
id_1278681454311022592_2020-07-02,No,Politics,Floods,No setting,Infographic
id_1278683863850647553_2020-07-02,No,No,No,No setting,Event invitations
id_1278685484919730177_2020-07-02,Pets,No,Floods,No setting,Event invitations
id_1278706692042047490_2020-07-02,Pets,Politics,Floods,No setting,Infographic
id_1278723860788060162_2020-07-02,No,Politics,Floods,No setting,Meme
id_1278724943400796165_2020-07-02,No,Politics,Floods,No setting,Event invitations
id_1278745248366243840_2020-07-02,No,Politics,Floods,No setting,Event invitations
id_1278755980826861568_2020-07-02,No,Politics,Floods,No setting,Event invitations
id_1278767563334246400_2020-07-02,Polar Bears,Politics,Floods,No setting,Single photo
id_1278777286741852161_2020-07-02,Polar Bears,Politics,Floods,No setting,Event invitations
id_1278832059247546368_2020-07-02,No,Politics,Floods,No setting,Event invitations
id_1278835774591578114_2020-07-02,No,No,No,No setting,Data visualization
id_1278840056686317569_2020-07-02,Pets,Politics,Floods,No setting,Event invitations
id_1278841123083976704_2020-07-03,Pets,No,No,No setting,Event invitations
id_1278844031984861185_2020-07-03,No,Politics,Floods,No setting,Meme
id_1278845314854576128_2020-07-03,No,No,Floods,No setting,Event invitations
id_1278872226192711680_2020-07-03,Pets,Politics,Floods,No setting,Infographic
id_1278897081877327876_2020-07-03,No,No,Floods,No setting,Event invitations
id_1278941630935031809_2020-07-03,Pets,No,Floods,No setting,Event invitations
id_1278955323433205760_2020-07-03,Pets,Politics,Floods,No setting,Event invitations
id_1278961216489218048_2020-07-03,No,Politics,Floods,No setting,Event invitations
id_1278969484812967936_2020-07-03,No,Politics,No,No setting,Event invitations
id_1278996289896607744_2020-07-03,No,No,Floods,No setting,Event invitations
id_1279021898379206656_2020-07-03,No,No,Floods,No setting,Event invitations
id_1279023088529743872_2020-07-03,No,Politics,Floods,No setting,Event invitations
id_1279024977719820290_2020-07-03,Pets,No,Floods,No setting,Event invitations
id_1279045925147684870_2020-07-03,Pets,Politics,Floods,No setting,Event invitations
id_1279053488425705478_2020-07-03,Pets,Politics,Floods,No setting,Event invitations
id_1279054415119384576_2020-07-03,No,Politics,No,No setting,Event invitations
id_1279056912483401729_2020-07-03,Pets,Politics,Floods,No setting,Event invitations
id_1279057947809677312_2020-07-03,Pets,No,No,No setting,Event invitations
id_1279067089186193409_2020-07-03,No,No,No,No setting,Event invitations
id_1279073410723840001_2020-07-03,No,No,No,No setting,Event invitations
id_1279076692414418946_2020-07-03,No,Politics,Floods,No setting,Event invitations
id_1279096660874805249_2020-07-03,No,Politics,No,No setting,Event invitations
id_1279103434638200835_2020-07-03,No,No,No,No setting,Event invitations
id_1279116942092238849_2020-07-03,No,Politics,Floods,No setting,Event invitations
id_1279117420200964097_2020-07-03,No,No,Floods,No setting,Screenshot
id_1279122708316459009_2020-07-03,No,No,No,No setting,Event invitations
id_1279129348013010950_2020-07-03,Pets,Politics,No,No setting,Event invitations
id_1279157071909474304_2020-07-03,Pets,No,No,No setting,Event invitations
id_1279182004639027201_2020-07-03,No,No,Floods,No setting,Event invitations
id_1279185736940564482_2020-07-03,No,Politics,Floods,No setting,Event invitations
id_1279196181709623297_2020-07-03,No,Politics,Floods,No setting,Event invitations
id_1279247326050123776_2020-07-04,No,No,Floods,No setting,Event invitations
id_1279264741890781185_2020-07-04,No,Politics,Floods|Wildfires|Other consequence,No setting,Infographic
id_1279279765107720192_2020-07-04,No,Politics,No,No setting,Event invitations
id_1279289707650666496_2020-07-04,No,No,No,No setting,Event invitations
id_1279309000450981888_2020-07-04,No,No,Floods,No setting,Event invitations
id_1279382827553959938_2020-07-04,Pets,No,Floods,No setting,Event invitations
id_1279397506963566593_2020-07-04,Pets,No,No,No setting,Event invitations
id_1279409255834099712_2020-07-04,Pets,Politics,Floods,No setting,Event invitations
id_1279414483589496832_2020-07-04,No,Politics,Floods,No setting,Event invitations
id_1279420024944578561_2020-07-04,No,No,Floods,No setting,Event invitations
id_1279422492206120961_2020-07-04,No,Politics,Floods,No setting,Event invitations
id_1279422581460869122_2020-07-04,Pets,Politics,Floods,No setting,Event invitations
id_1279441880032382979_2020-07-04,Polar Bears,No,Floods,No setting,Screenshot
id_1279443225321897990_2020-07-04,Pets,No,No,No setting,Screenshot
id_1279489016409149440_2020-07-04,Polar Bears,Politics,Floods,No setting,Event invitations
id_1279490574257618945_2020-07-04,No,No,Floods,No setting,Event invitations
id_1279494111729508352_2020-07-04,No,No,No,No setting,Event invitations
id_1279514772153741312_2020-07-04,No,Politics,Floods,No setting,Event invitations
id_1279518493885501442_2020-07-04,Pets,No,No,No setting,Event invitations
id_1279528068118429698_2020-07-04,No,No,No,No setting,Event invitations
id_1279542137365954563_2020-07-04,No,No,Floods,No setting,Event invitations
id_1279546854989053954_2020-07-04,No,Politics,Floods,No setting,Event invitations
id_1279574228803649538_2020-07-05,No,No,No,No setting,Event invitations
id_1279612441077448704_2020-07-05,No,Politics,Floods,No setting,Infographic
id_1279648018203996160_2020-07-05,No,No,No,No setting,Event invitations
id_1279653762186051584_2020-07-05,No,Politics,Floods,No setting,Event invitations
id_1279672585630998528_2020-07-05,No,Politics,No,No setting,Event invitations
id_1279704131163222017_2020-07-05,Pets,Politics,Floods,No setting,Event invitations
id_1279723266798612482_2020-07-05,No,No,No,No setting,Event invitations
id_1279727685804187650_2020-07-05,Pets,Politics,Floods,No setting,Event invitations
id_1279733160885071872_2020-07-05,Pets,No,No,No setting,Event invitations
id_1279749405130633216_2020-07-05,Pets,Politics,Floods,No setting,Event invitations
id_1279756961559568384_2020-07-05,No,No,No,No setting,Event invitations
id_1279781376473075713_2020-07-05,Pets,Politics,Floods,No setting,Event invitations
id_1279782579445673985_2020-07-05,Pets,No,No,No setting,Event invitations
id_1279800265386930176_2020-07-05,No,Politics,Floods,No setting,Event invitations
id_1279802230997049349_2020-07-05,Pets,Politics,Floods,No setting,Event invitations
id_1279808371231768576_2020-07-05,No,Politics,Floods,No setting,Event invitations
id_1279811175883161601_2020-07-05,No,No,Floods,No setting,Event invitations
id_1279812510665801729_2020-07-05,Pets,Politics,Floods,No setting,Event invitations
id_1279837876688224257_2020-07-05,No,No,No,No setting,Infographic
id_1279839853526515717_2020-07-05,No,Politics,Floods,No setting,Single photo
id_1279894256744689664_2020-07-05,Pets,Politics,No,No setting,Event invitations
id_1279901013273718785_2020-07-05,Pets,No,No,No setting,Event invitations
id_1279920537138081792_2020-07-05,Pets,Politics,Floods,No setting,Event invitations
id_1279921232675291138_2020-07-05,Pets,Politics,Floods,No setting,Event invitations
id_1279922564522000384_2020-07-05,No,Politics,Floods,No setting,Event invitations
id_1279926691247394816_2020-07-05,Pets,Politics,Floods,No setting,Event invitations
id_1275523690470531072_2020-07-06,Pets,Politics,No,No setting,Event invitations
id_1275524090619707402_2020-07-06,Pets,Politics,Floods,No setting,Event invitations
id_1279074228826976256_2020-07-06,No,Politics,Floods,No setting,Event invitations
id_1279941901182009355_2020-07-06,No,No,No,No setting,Event invitations
id_1279958468854595585_2020-07-06,No,Politics,Floods,No setting,Event invitations
id_1279966767528493057_2020-07-06,Pets,No,Floods,No setting,Event invitations
id_1280034738535792641_2020-07-06,No,No,Floods,No setting,Infographic
id_1280043838522814464_2020-07-06,Pets,No,No,No setting,Event invitations
id_1280067107951173633_2020-07-06,No,Politics,Floods,No setting,Event invitations
id_1280107096135041024_2020-07-06,Pets,Politics,Floods,No setting,Event invitations
id_1280111979135488000_2020-07-06,No,Politics,Floods,No setting,Event invitations
id_1280125808049303554_2020-07-06,No,Politics,Floods,No setting,Event invitations
id_1280169729177661445_2020-07-06,Pets,Politics,Floods,No setting,Event invitations
id_1280191491218894848_2020-07-06,Pets,Politics,Floods,No setting,Event invitations
id_1280192603099557889_2020-07-06,No,Politics,Floods,No setting,Event invitations
id_1280197815843635201_2020-07-06,No,Politics,Floods,No setting,Event invitations
id_1280200513011802113_2020-07-06,No,Politics,Floods,No setting,Event invitations
id_1280224597112246272_2020-07-06,Pets,No,Floods,No setting,Event invitations
id_1280229675663491072_2020-07-06,No,No,Floods,No setting,Event invitations
id_1280232728772751365_2020-07-06,Pets,No,No,No setting,Event invitations
id_1280236029857980417_2020-07-06,No,Politics,Floods,No setting|Agricultural|Other setting,Event invitations
id_1280241515562860549_2020-07-06,No,No,No,No setting,Event invitations
id_1280246450245386240_2020-07-06,No,No,Floods,No setting,Event invitations
id_1280249112659722241_2020-07-06,No,No,No,No setting,Event invitations
id_1280250757904728070_2020-07-06,No,No,No,No setting,Event invitations
id_1280265348441346053_2020-07-06,No,No,No,No setting,Event invitations
id_1280269290181062656_2020-07-06,Pets,Politics,Floods,No setting,Event invitations
id_1280285298572718080_2020-07-06,Pets,No,No,No setting,Event invitations
id_1280305263699021825_2020-07-07,No,Politics,Floods,No setting,Event invitations
id_1280338558763630594_2020-07-07,Pets,No,Floods,No setting,Event invitations
id_1280349654039891969_2020-07-07,No,No,No,No setting,Event invitations
id_1280358073408925696_2020-07-07,No,No,No,No setting,Event invitations
id_1280360708467654656_2020-07-07,Pets,No,Floods,No setting,Infographic
id_1280364835591483394_2020-07-07,No,Politics,No,No setting,Infographic
id_1280369942135820293_2020-07-07,Pets,Politics,Floods,No setting,Infographic
id_1280390692263489545_2020-07-07,No,No,No,No setting,Event invitations
id_1280401878866681856_2020-07-07,Pets,Politics,Floods,No setting,Illustration
id_1280406388938698752_2020-07-07,No,No,No,No setting,Event invitations
id_1280424447569264640_2020-07-07,No,Politics,Floods,No setting,Event invitations
id_1280435175122448384_2020-07-07,Polar Bears,Politics,Floods,No setting,Screenshot
id_1280452222204162048_2020-07-07,No,Politics,Floods,No setting,Event invitations
id_1280471134865985536_2020-07-07,No,No,Floods,No setting,Event invitations
id_1280488715555659777_2020-07-07,Pets,Politics,Floods,No setting,Event invitations
id_1280491367677022208_2020-07-07,No,Politics,Floods,Indoor space,Single photo
id_1280496431065976835_2020-07-07,No,Politics,Floods,No setting,Event invitations
id_1280514018533408769_2020-07-07,No,No,No,No setting,Event invitations
id_1280515712658874368_2020-07-07,No,Politics,Floods,No setting,Event invitations
id_1280519371769724928_2020-07-07,Pets,Politics,Floods,No setting,Infographic
id_1280519392195944448_2020-07-07,No,No,No,No setting,Event invitations
id_1280528738745290753_2020-07-07,No,No,No,No setting|Agricultural|Other setting,Event invitations
id_1280531288110370816_2020-07-07,No,Politics,Floods,No setting,Event invitations
id_1280534805407576073_2020-07-07,No,Politics,Floods,No setting,Event invitations
id_1280538208497881090_2020-07-07,Pets,No,Floods,No setting,Meme
id_1280541539127701509_2020-07-07,Pets,Politics,Floods,No setting,Event invitations
id_1280558401538457602_2020-07-07,No,No,Floods,No setting,Event invitations
id_1280559519471472644_2020-07-07,Pets,Politics,Floods,No setting,Event invitations
id_1280566114045644801_2020-07-07,Pets,Politics,Floods,No setting,Event invitations
id_1280578573829574656_2020-07-07,Pets,Politics,Floods,No setting,Event invitations
id_1280590283336552448_2020-07-07,Pets,Politics,Floods,No setting,Event invitations
id_1280591357753597952_2020-07-07,No,Politics,Floods,No setting,Event invitations
id_1280591622804291586_2020-07-07,Pets,No,No,No setting,Single photo
id_1280599892637954050_2020-07-07,Pets,No,No,No setting,Event invitations
id_1280601701741998082_2020-07-07,No,No,Floods,No setting,Event invitations
id_1280603136067948544_2020-07-07,No,Politics,No,No setting|Agricultural|Other setting,Event invitations
id_1280610776198324225_2020-07-07,Pets,No,Floods,No setting,Event invitations
id_1280611621623214080_2020-07-07,No,Politics,Floods,No setting,Event invitations
id_1280618277312528386_2020-07-07,No,Politics,Floods,No setting,Event invitations
id_1280619755578277888_2020-07-07,No,No,No,No setting,Event invitations
id_1280620899994144770_2020-07-07,Pets,No,Floods,No setting,Event invitations
id_1280624074360786949_2020-07-07,No,Politics,Floods,No setting,Event invitations
id_1280628541525295107_2020-07-07,No,Politics,Floods,No setting,Event invitations
id_1280633915695390720_2020-07-07,No,No,Floods,No setting,Event invitations
id_1280648759119155204_2020-07-07,No,Politics,Floods,No setting,Event invitations
id_1280650967759884289_2020-07-07,No,Politics,Floods|Wildfires|Other consequence,No setting,Event invitations
id_1280163209618604034_2020-07-08,No,Politics,Floods,No setting,Event invitations
id_1280165401524142081_2020-07-08,Polar Bears,No,Floods,No setting,Event invitations
id_1280654191258550272_2020-07-08,No,Politics,Floods,No setting,Event invitations
id_1280700746824994820_2020-07-08,Polar Bears,No,No,No setting,Infographic
id_1280702258238255104_2020-07-08,Pets,No,No,No setting,Event invitations
id_1280704232430198785_2020-07-08,Pets,No,Floods,No setting,Event invitations
id_1280705026998931456_2020-07-08,Pets,No,No,No setting,Illustration
id_1280714343341047810_2020-07-08,No,Politics,Floods,No setting,Event invitations
id_1280726608656117760_2020-07-08,Pets,No,No,No setting,Meme
id_1280729535563075584_2020-07-08,No,No,Floods,No setting,Event invitations
id_1280741076353990656_2020-07-08,No,No,No,No setting,Event invitations
id_1280747313233752066_2020-07-08,No,No,No,No setting,Event invitations
id_1280766177917222912_2020-07-08,No,Politics,Floods,No setting,Event invitations
id_1280791245007335425_2020-07-08,No,Politics,Floods,No setting,Event invitations
id_1280826274089447425_2020-07-08,Pets,Politics,Floods,No setting,Event invitations
id_1280836971913510912_2020-07-08,Pets,Politics,Floods,No setting,Event invitations
id_1280842013626245121_2020-07-08,No,Politics,Floods,No setting,Event invitations
id_1280842880974798848_2020-07-08,No,No,No,No setting,Event invitations
id_1280850173573414912_2020-07-08,No,No,Floods,No setting,Event invitations
id_1280866089652621315_2020-07-08,Pets,Politics,Floods,No setting,Event invitations
id_1280866780962000896_2020-07-08,Pets,Politics,Floods,No setting,Event invitations
id_1280871164634693633_2020-07-08,Pets,Politics,Floods,No setting,Event invitations
id_1280880574375309321_2020-07-08,Pets,Politics,Floods,No setting,Event invitations
id_1280898357188349957_2020-07-08,Pets,Politics,Floods,No setting,Event invitations
id_1280899644290207750_2020-07-08,Pets,No,No,No setting,Event invitations
id_1280900251398934528_2020-07-08,Polar Bears,Politics,No,No setting,Event invitations
id_1280905448238002178_2020-07-08,No,No,Floods,No setting,Event invitations
id_1280906218509402112_2020-07-08,Pets,No,Floods,No setting,Event invitations
id_1280913816767696896_2020-07-08,No,No,No,No setting,Event invitations
id_1280935099152756738_2020-07-08,No,No,No,No setting|Agricultural|Other setting,Event invitations
id_1280969515925417985_2020-07-08,No,No,No,No setting,Event invitations
id_1280979459709865984_2020-07-08,No,Politics,Floods,No setting,Event invitations
id_1280980022652698632_2020-07-08,No,No,No,No setting,Event invitations
id_1280983943043579904_2020-07-08,No,No,Floods,No setting,Infographic
id_1280987291834413056_2020-07-08,No,No,No,No setting,Event invitations
id_1280993058150965248_2020-07-08,No,Politics,Floods,No setting,Event invitations
id_1281003564307898368_2020-07-08,No,No,No,No setting,Event invitations
id_1276917169897562112_2020-07-09,Pets,No,No,No setting,Event invitations
id_1280179568477945856_2020-07-09,Pets,No,Floods,No setting,Event invitations
id_1280182487419887623_2020-07-09,No,No,No,No setting,Event invitations
id_1281047651484602368_2020-07-09,Pets,No,No,No setting,Event invitations
id_1281053136426336256_2020-07-09,No,No,No,No setting,Event invitations
id_1281088197175308291_2020-07-09,No,Politics,Floods,No setting,Event invitations
id_1281132253284835329_2020-07-09,Pets,Politics,Floods,No setting,Event invitations
id_1281142980410130433_2020-07-09,Pets,No,No,No setting,Event invitations
id_1281145080468905985_2020-07-09,No,Politics,Floods,No setting,Event invitations
id_1281149518881460224_2020-07-09,Pets,No,No,No setting,Event invitations
id_1281159291391655936_2020-07-09,Pets,Politics,Floods,No setting,Event invitations
id_1281168124008468481_2020-07-09,No,No,Floods,No setting,Event invitations
id_1281181832109871104_2020-07-09,No,Politics,Floods,No setting,Event invitations
id_1281189270749941760_2020-07-09,No,Politics,Floods,No setting,Event invitations
id_1281198312851464193_2020-07-09,Pets,Politics,Floods,No setting,Event invitations
id_1281222592955850757_2020-07-09,No,Politics,Floods,No setting,Event invitations
id_1281235579108294661_2020-07-09,Pets,No,No,No setting,Infographic
id_1281246489440849920_2020-07-09,No,Politics,Floods,No setting,Event invitations
id_1281261524867260418_2020-07-09,Pets,Politics,Floods,No setting,Event invitations
id_1281266751314055168_2020-07-09,No,No,Floods|Wildfires|Other consequence,No setting,Infographic
id_1281270740960997378_2020-07-09,Pets,No,Floods,No setting,Event invitations
id_1281271878548705281_2020-07-09,No,Politics,Floods,No setting,Event invitations
id_1281282842140397570_2020-07-09,Pets,No,No,No setting,Event invitations
id_1281282933484130304_2020-07-09,No,Politics,Floods,No setting,Event invitations
id_1281296826360971264_2020-07-09,No,No,No,No setting,Event invitations
id_1281305747683446785_2020-07-09,No,No,No,No setting,Event invitations
id_1281306410152755201_2020-07-09,No,Politics,No,No setting,Event invitations
id_1281311837175164928_2020-07-09,No,No,Floods,No setting,Event invitations
id_1281325308407435264_2020-07-09,No,No,No,No setting,Infographic
id_1281327066529492993_2020-07-09,No,No,Floods,No setting,Event invitations
id_1281344061081882624_2020-07-09,No,Politics,Floods,No setting,Event invitations
id_1281353152705499136_2020-07-09,Pets,Politics,Floods,No setting,Event invitations
id_1281364001360928768_2020-07-09,No,No,Floods,No setting,Event invitations
id_1281372341579051009_2020-07-09,No,No,No,No setting,Event invitations
id_1281400393302409216_2020-07-10,No,No,Floods,No setting,Event invitations
id_1281446687387549696_2020-07-10,No,Politics,Floods,No setting,Event invitations
id_1281458393035636737_2020-07-10,Polar Bears,Politics,Floods,No setting,Event invitations
id_1281483321458020352_2020-07-10,No,Politics,No,Industrial area,Infographic
id_1281491947392241666_2020-07-10,No,Politics,Floods,No setting,Data visualization
id_1281496337524064257_2020-07-10,No,Politics,No,No setting,Event invitations
id_1281497531793514496_2020-07-10,No,Politics,Floods,No setting,Event invitations
id_1281499715364888577_2020-07-10,Pets,Politics,Floods,No setting,Event invitations
id_1281507598525542400_2020-07-10,No,No,Floods,No setting,Event invitations
id_1281509214490439680_2020-07-10,Pets,Politics,Floods,No setting,Event invitations
id_1281550883046789121_2020-07-10,No,No,No,No setting|Agricultural|Other setting,Event invitations
id_1281559230521184257_2020-07-10,Pets,Politics,Floods,No setting,Event invitations
id_1281559579713830912_2020-07-10,No,Politics,Floods,No setting,Infographic
id_1281563546078392321_2020-07-10,Pets,No,Floods,No setting|Agricultural|Other setting,Infographic
id_1281564115480313856_2020-07-10,Pets,Politics,Floods,No setting,Event invitations
id_1281575197494128641_2020-07-10,No,Politics,Floods,No setting,Event invitations
id_1281577994834739200_2020-07-10,No,No,Floods,No setting,Meme
id_1281584439894704128_2020-07-10,No,Politics,Floods,No setting,Event invitations
id_1281584451269648385_2020-07-10,No,Politics,Floods,No setting,Event invitations
id_1281585435987369985_2020-07-10,No,No,No,No setting,Event invitations
id_1281590862854660100_2020-07-10,No,No,Floods,No setting,Event invitations
id_1281591401092972549_2020-07-10,No,Politics,Floods,No setting,Event invitations
id_1281591410303672320_2020-07-10,No,Politics,No,No setting,Event invitations
id_1281591441962262528_2020-07-10,No,No,No,No setting,Event invitations
id_1281591742626660355_2020-07-10,No,No,No,No setting,Event invitations
id_1281600434696867840_2020-07-10,Pets,No,No,No setting,Event invitations
id_1281600687479062534_2020-07-10,Pets,Politics,Floods,No setting,Event invitations
id_1281602475607416833_2020-07-10,Pets,Politics,Floods,No setting,Event invitations
id_1281604990998466561_2020-07-10,No,No,No,No setting,Event invitations
id_1281605422495956993_2020-07-10,Pets,Politics,Floods,No setting,Event invitations
id_1281612541110738944_2020-07-10,No,No,No,No setting,Event invitations
id_1281619381257039872_2020-07-10,Pets,Politics,Floods,No setting,Event invitations
id_1281623937466671111_2020-07-10,Polar Bears,No,Floods,No setting,Illustration
id_1281624803745525760_2020-07-10,No,Politics,Floods,No setting,Event invitations
id_1281633576103092230_2020-07-10,No,No,Floods,No setting,Event invitations
id_1281634614348591106_2020-07-10,Pets,Politics,Floods,No setting,Event invitations
id_1281634727175356416_2020-07-10,No,No,No,No setting,Event invitations
id_1281647750149312513_2020-07-10,Pets,Politics,Floods,No setting,Event invitations
id_1281657068844273666_2020-07-10,Polar Bears,Politics,Floods,No setting,Event invitations
id_1281708221590237184_2020-07-10,No,Politics,Floods,No setting,Event invitations
id_1281713532766232576_2020-07-10,Pets,No,No,No setting,Event invitations
id_1281731594646990848_2020-07-10,No,No,No,No setting,Event invitations
id_1281736404507127808_2020-07-10,Pets,Politics,Floods|Wildfires|Other consequence,No setting,Event invitations
id_1281740886616027136_2020-07-11,No,Politics,Floods,No setting,Event invitations
id_1281764595657515008_2020-07-11,No,No,Floods,No setting,Event invitations
id_1281796796998578177_2020-07-11,No,No,No,No setting,Event invitations
id_1281800439286169600_2020-07-11,No,Politics,Floods,No setting,Event invitations
id_1281818912615657472_2020-07-11,Pets,No,No,No setting,Event invitations
id_1281851514315735043_2020-07-11,No,Politics,Floods,No setting,Other type
id_1281915122303356928_2020-07-11,Pets,No,Floods,No setting,Event invitations
id_1281916816630198273_2020-07-11,Pets,Politics,Floods,No setting,Event invitations
id_1281930014372564992_2020-07-11,No,No,Floods,No setting,Event invitations
id_1281943450133442562_2020-07-11,No,Politics,Floods,No setting,Screenshot
id_1281970960661438465_2020-07-11,No,Politics,Floods,No setting,Event invitations
id_1281973316887207938_2020-07-11,No,No,No,No setting,Event invitations
id_1281987510625869825_2020-07-11,No,No,Floods,No setting,Event invitations
id_1282015015915139073_2020-07-11,No,No,No,No setting,Event invitations
id_1282017199956217856_2020-07-11,No,Politics,Floods,No setting,Event invitations
id_1282020077076983808_2020-07-11,Pets,Politics,Floods,No setting,Event invitations
id_1282020446871814144_2020-07-11,No,No,Floods,No setting,Event invitations
id_1282029445570797569_2020-07-11,Pets,Politics,No,No setting,Illustration
id_1282039237911687168_2020-07-11,No,Politics,Floods,No setting,Event invitations
id_1282040244406300673_2020-07-11,No,Politics,Floods,No setting,Event invitations
id_1282052923648860160_2020-07-11,No,Politics,Floods,No setting,Event invitations
id_1282082561066401792_2020-07-11,No,No,No,No setting,Event invitations
id_1282089740527898627_2020-07-11,Pets,No,Floods,No setting,Event invitations
id_1282139870547243008_2020-07-12,Pets,Politics,Floods,No setting,Event invitations
id_1282149292145348609_2020-07-12,No,No,Floods|Wildfires|Other consequence,No setting,Event invitations
id_1282204223610990593_2020-07-12,No,No,Floods,No setting,Event invitations
id_1282232725039128578_2020-07-12,Pets,Politics,No,No setting,Event invitations
